,level_0,,y,frame,index,treatment,cno,plexi_x,plexi_y,plexipixwidth,pixpermm,startframe,numframes,minframebef,peakframe,aroundpeakframes,fixind,goodbad,marker,rat,file,frame_md,time
6593,193,-47.254901960784316,-48.882967425887166,193,39,control,no,890,529,64,10.2,0,1000,527,560,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week1_cam2_ControlRat1_2021-08-04_12_38_00_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,193,0.772
6594,194,-47.352941176470594,-48.97177827632078,194,39,control,no,890,529,64,10.2,0,1000,527,560,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week1_cam2_ControlRat1_2021-08-04_12_38_00_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,194,0.776
6595,195,-47.450980392156865,-49.119796360376775,195,39,control,no,890,529,64,10.2,0,1000,527,560,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week1_cam2_ControlRat1_2021-08-04_12_38_00_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,195,0.78
6596,196,-47.54901960784314,-49.504643378922395,196,39,control,no,890,529,64,10.2,0,1000,527,560,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week1_cam2_ControlRat1_2021-08-04_12_38_00_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,196,0.784
6597,197,-47.64705882352941,-49.7118686966008,197,39,control,no,890,529,64,10.2,0,1000,527,560,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week1_cam2_ControlRat1_2021-08-04_12_38_00_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,197,0.788
6598,198,-47.74509803921569,-49.652661462978394,198,39,control,no,890,529,64,10.2,0,1000,527,560,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week1_cam2_ControlRat1_2021-08-04_12_38_00_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,198,0.792
6599,199,-47.84313725490196,-49.889490397468,199,39,control,no,890,529,64,10.2,0,1000,527,560,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week1_cam2_ControlRat1_2021-08-04_12_38_00_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,199,0.796
6600,0,15.042735042735044,-32.38624085897913,0,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,0,0.0
6601,1,14.957264957264957,-32.38624085897913,1,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,1,0.004
6602,2,14.871794871794872,-32.38624085897913,2,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,2,0.008
6603,3,14.786324786324787,-32.38624085897913,3,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,3,0.012
6604,4,14.700854700854702,-32.38624085897913,4,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,4,0.016
6605,5,14.615384615384617,-32.38624085897913,5,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,5,0.02
6606,6,14.529914529914532,-32.38624085897913,6,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,6,0.024
6607,7,14.444444444444445,-32.38624085897913,7,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,7,0.028
6608,8,14.35897435897436,-32.38624085897913,8,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,8,0.032
6609,9,14.273504273504274,-32.38624085897913,9,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,9,0.036
6610,10,14.18803418803419,-32.38624085897913,10,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,10,0.04
6611,11,14.102564102564104,-32.38624085897913,11,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,11,0.044
6612,12,14.017094017094019,-32.38624085897913,12,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,12,0.048
6613,13,13.931623931623932,-32.38624085897913,13,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,13,0.052
6614,14,13.846153846153847,-32.38624085897913,14,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,14,0.056
6615,15,13.760683760683762,-32.38624085897913,15,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,15,0.06
6616,16,13.675213675213676,-32.38624085897913,16,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,16,0.064
6617,17,13.589743589743591,-32.38624085897913,17,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,17,0.068
6618,18,13.504273504273504,-32.38624085897913,18,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,18,0.072
6619,19,13.418803418803419,-32.38624085897913,19,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,19,0.076
6620,20,13.333333333333334,-32.38624085897913,20,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,20,0.08
6621,21,13.247863247863249,-32.38624085897913,21,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,21,0.084
6622,22,13.162393162393164,-32.38624085897913,22,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,22,0.088
6623,23,13.076923076923078,-32.38624085897913,23,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,23,0.092
6624,24,12.991452991452991,-32.38624085897913,24,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,24,0.096
6625,25,12.905982905982906,-32.38624085897913,25,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,25,0.1
6626,26,12.820512820512821,-32.38624085897913,26,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,26,0.104
6627,27,12.735042735042736,-32.38624085897913,27,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,27,0.108
6628,28,12.64957264957265,-32.38624085897913,28,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,28,0.112
6629,29,12.564102564102566,-32.38624085897913,29,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,29,0.116
6630,30,12.478632478632479,-32.38624085897913,30,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,30,0.12
6631,31,12.393162393162394,-32.38624085897913,31,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,31,0.124
6632,32,12.307692307692308,-32.38624085897913,32,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,32,0.128
6633,33,12.222222222222223,-32.38624085897913,33,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,33,0.132
6634,34,12.136752136752138,-32.38624085897913,34,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,34,0.136
6635,35,12.051282051282053,-32.38624085897913,35,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,35,0.14
6636,36,11.965811965811966,-32.38624085897913,36,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,36,0.144
6637,37,11.88034188034188,-32.38624085897913,37,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,37,0.148
6638,38,11.794871794871796,-32.38624085897913,38,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,38,0.152
6639,39,11.70940170940171,-32.38624085897913,39,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,39,0.156
6640,40,11.623931623931625,-32.38624085897913,40,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,40,0.16
6641,41,11.538461538461538,-32.38624085897913,41,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,41,0.164
6642,42,11.452991452991453,-32.38624085897913,42,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,42,0.168
6643,43,11.367521367521368,-32.38624085897913,43,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,43,0.172
6644,44,11.282051282051283,-32.38624085897913,44,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,44,0.176
6645,45,11.196581196581198,-32.38624085897913,45,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,45,0.18
6646,46,11.111111111111112,-32.38624085897913,46,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,46,0.184
6647,47,11.025641025641026,-32.38624085897913,47,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,47,0.188
6648,48,10.94017094017094,-32.38624085897913,48,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,48,0.192
6649,49,10.854700854700855,-32.38624085897913,49,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,49,0.196
6650,50,10.76923076923077,-32.38624085897913,50,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,50,0.2
6651,51,10.683760683760685,-32.38624085897913,51,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,51,0.204
6652,52,10.5982905982906,-32.38624085897913,52,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,52,0.208
6653,53,10.512820512820513,-32.38624085897913,53,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,53,0.212
6654,54,10.427350427350428,-32.38624085897913,54,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,54,0.216
6655,55,10.341880341880342,-32.38624085897913,55,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,55,0.22
6656,56,10.256410256410257,-32.38624085897913,56,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,56,0.224
6657,57,10.170940170940172,-32.38624085897913,57,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,57,0.228
6658,58,10.085470085470087,-32.38624085897913,58,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,58,0.232
6659,59,10.0,-32.38624085897913,59,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,59,0.236
6660,60,9.914529914529915,-32.38624085897913,60,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,60,0.24
6661,61,9.82905982905983,-32.38624085897913,61,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,61,0.244
6662,62,9.743589743589745,-32.38624085897913,62,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,62,0.248
6663,63,9.65811965811966,-32.38624085897913,63,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,63,0.252
6664,64,9.572649572649572,-32.38624085897913,64,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,64,0.256
6665,65,9.487179487179487,-32.38624085897913,65,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,65,0.26
6666,66,9.401709401709402,-32.38624085897913,66,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,66,0.264
6667,67,9.316239316239317,-32.38624085897913,67,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,67,0.268
6668,68,9.230769230769232,-32.38624085897913,68,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,68,0.272
6669,69,9.145299145299147,-32.38624085897913,69,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,69,0.276
6670,70,9.05982905982906,-32.38624085897913,70,40,control,no,1726,400,74,11.7,0,1000,208,224,200,0,good,Wrist,MGc1,labelledData20230612toRenameUniquely/Rupert_week2_cam2_MG Control 1_2021-08-10_11_08_09_fr_wbgam_h264_nearlossless_safe/CollectedData_gtk.csv,70,0.28
